IATA,Airport name,Country,City,lat,long,code,,,,
YAR,La Grande-3 Airport,Canada,La Grande-3,53.57170105,-76.1964035,CA,,La Grande-3 Airport,,
YAS,Yasawa Island Airport,Fiji,Yasawa Island,-16.7589,177.544998,FJ,,Yasawa Island Airport,,
YAT,Attawapiskat Airport,Canada,Attawapiskat,52.927502,-82.4319,CA,,Attawapiskat Airport,,
YAU,Donaldson Airport,Canada,Kattiniq,61.66220093,-73.3214035,CA,,Donaldson Airport,,
YAX,Wapekeka Airport,Canada,Angling Lake,53.84920120239258,-89.57939911,CA,,Wapekeka Airport,,
YAY,St. Anthony Airport,Canada,St. Anthony,51.491374,-55.813036,CA,,St. Anthony Airport,,
YAZ,Tofino / Long Beach Airport,Canada,Tofino,49.079833,-125.775583,CA,,Tofino / Long Beach Airport,,
YBA,Banff Airport,Canada,Banff,51.208222,-115.540624,CA,,Banff Airport,,
YBB,Kugaaruk Airport,Canada,Kugaaruk,68.535711,-89.805508,CA,,Kugaaruk Airport,,
YBC,Baie-Comeau Airport,Canada,Baie-Comeau,49.1325,-68.204399,CA,,Baie-Comeau Airport,,
YBE,Uranium City Airport,Canada,Uranium City,59.561401,-108.481003,CA,,Uranium City Airport,,
YBG,CFB Bagotville / Saguenay-Bagotville Airport,Canada,La Baie,48.331908,-70.992909,CA,,CFB Bagotville / Saguenay-Bagotville Airport,,
YBI,Black Tickle Airport,Canada,Black Tickle,53.469836,-55.787501,CA,,Black Tickle Airport,,
YBK,Baker Lake Airport,Canada,Baker Lake,64.29889678960001,-96.07779694,CA,,Baker Lake Airport,,
YBL,Campbell River Airport,Canada,Campbell River,49.950802,-125.271004,CA,,Campbell River Airport,,
YBO,Bob Quinn Lake Airport,Canada,Bob Quinn Lake,56.966702,-130.25,CA,,Bob Quinn Lake Airport,,
YBP,Yibin Wuliangye Airport,China,Yibin (Cuiping),28.858431,104.526157,CN,,Yibin Wuliangye Airport,,
YBR,Brandon Municipal Airport,Canada,Brandon,49.91,-99.951897,CA,,Brandon Municipal Airport,,
YBS,Opapimiskan Lake Airport,Canada,Opapimiskan Lake,52.6067009,-90.37689972,CA,,Opapimiskan Lake Airport,,
YBT,Brochet Airport,Canada,Brochet,57.8894,-101.679001,CA,,Brochet Airport,,
YBV,Berens River Airport,Canada,Berens River,52.358898,-97.018303,CA,,Berens River Airport,,
YBX,Lourdes-de-Blanc-Sablon Airport,Canada,Blanc-Sablon,51.4436,-57.185299,CA,,Lourdes-de-Blanc-Sablon Airport,,
YBY,Bonnyville Airport,Canada,Bonnyville,54.304199,-110.744003,CA,,Bonnyville Airport,,
YCA,Courtenay Airpark,Canada,Courtenay,49.679237,-124.98064,CA,,Courtenay Airpark,,
YCB,Cambridge Bay Airport,Canada,Cambridge Bay,69.10810089,-105.1380005,CA,,Cambridge Bay Airport,,
YCC,Cornwall Regional Airport,Canada,Cornwall,45.092637,-74.567724,CA,,Cornwall Regional Airport,,
YCD,Nanaimo Airport,Canada,Nanaimo,49.05497,-123.869863,CA,,Nanaimo Airport,,
YCE,Centralia / James T. Field Memorial Aerodrome,Canada,Huron Park,43.285599,-81.508301,CA,,Centralia / James T. Field Memorial Aerodrome,,
YCG,Castlegar/West Kootenay Regional Airport,Canada,Castlegar,49.296398,-117.632004,CA,,Castlegar/West Kootenay Regional Airport,,
YCH,Miramichi Airport,Canada,Miramichi,47.007801,-65.449203,CA,,Miramichi Airport,,
YCK,Tommy Kochon Airport,Canada,Colville Lake,67.02,-126.126,CA,,Tommy Kochon Airport,,
YCL,Charlo Airport,Canada,Charlo,47.990799,-66.330299,CA,,Charlo Airport,,
YCM,Niagara District Airport,Canada,Niagara-on-the-Lake,43.191598,-79.171686,CA,,Niagara District Airport,,
YCN,Cochrane Airport,Canada,Cochrane,49.10559844970703,-81.01360321,CA,,Cochrane Airport,,
YCO,Kugluktuk Airport,Canada,Kugluktuk,67.816408,-115.14307,CA,,Kugluktuk Airport,,
YCQ,Chetwynd Airport,Canada,Chetwynd,55.687198638916016,-121.6269989,CA,,Chetwynd Airport,,
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Canada,Cross Lake,54.609758,-97.762442,CA,,Cross Lake (Charlie Sinclair Memorial) Airport,,
YCS,Chesterfield Inlet Airport,Canada,Chesterfield Inlet,63.346901,-90.731102,CA,,Chesterfield Inlet Airport,,
YCT,Coronation Airport,Canada,Coronation,52.07500076,-111.4449997,CA,,Coronation Airport,,
YCU,Yuncheng Zhangxiao Airport,China,Yuncheng (Yanhu),35.116391,111.031389,CN,,Yuncheng Zhangxiao Airport,,
YCW,Chilliwack Airport,Canada,Chilliwack,49.153157,-121.939309,CA,,Chilliwack Airport,,
YCY,Clyde River Airport,Canada,Clyde River,70.486099,-68.516701,CA,,Clyde River Airport,,
YCZ,Fairmont Hot Springs Airport,Canada,Fairmont Hot Springs,50.331052,-115.873739,CA,,Fairmont Hot Springs Airport,,
YDA,Dawson City Airport,Canada,Dawson City,64.04309844970703,-139.128006,CA,,Dawson City Airport,,
YDB,Burwash Airport,Canada,Burwash Landing,61.371101,-139.041,CA,,Burwash Airport,,
YDC,Drayton Valley Industrial Airport,Canada,Drayton Valley,53.26580048,-114.9599991,CA,,Drayton Valley Industrial Airport,,
YDF,Deer Lake Airport,Canada,Deer Lake,49.2108,-57.391399,CA,,Deer Lake Airport,,
YDG,Digby / Annapolis Regional Airport,Canada,Digby,44.54584504,-65.78542471,CA,,Digby / Annapolis Regional Airport,,
YDJ,Hatchet Lake Airport,Canada,Hatchet Lake,58.66249847,-103.538002,CA,,Hatchet Lake Airport,,
YDL,Dease Lake Airport,Canada,Dease Lake,58.422199,-130.031998,CA,,Dease Lake Airport,,
YDN,Dauphin Barker Airport,Canada,Dauphin,51.1008,-100.052002,CA,,Dauphin Barker Airport,,
YDO,Dolbeau-Saint-Felicien Airport,Canada,Dolbeau-Saint-Felicien,48.7785,-72.375,CA,,Dolbeau-Saint-Felicien Airport,,
YDP,Nain Airport,Canada,Nain,56.550778,-61.682224,CA,,Nain Airport,,
YDQ,Dawson Creek Airport,Canada,Dawson Creek,55.741245,-120.183263,CA,,Dawson Creek Airport,,
YDT,Boundary Bay Airport,Canada,Delta,49.0742,-123.012001,CA,,Boundary Bay Airport,,
YDU,Kasba Lake Airport,Canada,Kasba Lake,60.29190063,-102.5019989,CA,,Kasba Lake Airport,,
YDV,Bloodvein River Airport,Canada,Bloodvein River,51.784568,-96.692305,CA,,Bloodvein River Airport,,
YDW,North of Sixty Airport,Canada,Obre Lake,60.31639862,-103.1289978,CA,,North of Sixty Airport,,
YEB,Bar River Airport,Canada,Echo Bay,46.421233,-84.096478,CA,,Bar River Airport,,
YEC,Yecheon Airbase,South Korea,Yecheon-ri,36.630373,128.34971,KR,,Yecheon Airbase,,
YEG,Edmonton International Airport,Canada,Edmonton,53.3097,-113.580002,CA,,Edmonton International Airport,,
YEI,Bursa Yenişehir Airport,Turkey,Yenişehir,40.255199,29.562599,TR,,Bursa Yenişehir Airport,,
YEK,Arviat Airport,Canada,Arviat,61.0942,-94.070801,CA,,Arviat Airport,,
YEL,Elliot Lake Municipal Airport,Canada,Elliot Lake,46.35139847,-82.56140137,CA,,Elliot Lake Municipal Airport,,
YEM,Manitoulin East Municipal Airport,Canada,Sheguiandah,45.842435,-81.857595,CA,,Manitoulin East Municipal Airport,,
YEN,Estevan Airport,Canada,Estevan,49.21030045,-102.9660034,CA,,Estevan Airport,,
YEO,RNAS Yeovilton,United Kingdom,Yeovil,51.009399,-2.63882,GB,,RNAS Yeovilton,,
YER,Fort Severn Airport,Canada,Fort Severn,56.018902,-87.676102,CA,,Fort Severn Airport,,
YES,Yasuj Airport,Iran,Yasuj,30.702238,51.542988,IR,,Yasuj Airport,,
YET,Edson Airport,Canada,Edson,53.578899383499994,-116.4649963,CA,,Edson Airport,,
YEU,Eureka Airport,Canada,Eureka,79.99469757,-85.81420136,CA,,Eureka Airport,,
YEV,Inuvik Mike Zubko Airport,Canada,Inuvik,68.30419921880001,-133.4830017,CA,,Inuvik Mike Zubko Airport,,
YEY,Amos/Magny Airport,Canada,Amos,48.563903,-78.249702,CA,,Amos/Magny Airport,,
YFA,Fort Albany Airport,Canada,Fort Albany,52.203451,-81.695194,CA,,Fort Albany Airport,,
YFB,Iqaluit Airport,Canada,Iqaluit,63.756402,-68.555801,CA,,Iqaluit Airport,,
YFC,Fredericton Airport,Canada,Fredericton,45.868900299072266,-66.53720093,CA,,Fredericton Airport,,
YFE,Forestville Airport,Canada,Forestville,48.74610137939453,-69.09719849,CA,,Forestville Airport,,
YFG,Fontanges Airport,Canada,Fontanges,54.55390167,-71.1733017,CA,,Fontanges Airport,,
YFH,Fort Hope Airport,Canada,Fort Hope,51.561901,-87.907799,CA,,Fort Hope Airport,,
YFI,Fort Mackay / Firebag,Canada,Suncor Energy Site,57.275833,-110.976666,CA,,Fort Mackay / Firebag,,
YFJ,Wekweètì Airport,Canada,Wekweètì,64.190804,-114.077002,CA,,Wekweètì Airport,,
YFO,Flin Flon Airport,Canada,Flin Flon,54.678101,-101.681999,CA,,Flin Flon Airport,,
YFR,Fort Resolution Airport,Canada,Fort Resolution,61.18080139,-113.6900024,CA,,Fort Resolution Airport,,
YFS,Fort Simpson Airport,Canada,Fort Simpson,61.76020050048828,-121.2369995,CA,,Fort Simpson Airport,,
YFX,St. Lewis (Fox Harbour) Airport,Canada,St. Lewis,52.372799,-55.673901,CA,,St. Lewis (Fox Harbour) Airport,,
YGB,Texada Gillies Bay Airport,Canada,Texada,49.694341,-124.518099,CA,,Texada Gillies Bay Airport,,
YGH,Fort Good Hope Airport,Canada,Fort Good Hope,66.240658,-128.647757,CA,,Fort Good Hope Airport,,
YGJ,Yonago Kitaro Airport / JASDF Miho Air Base,Japan,Yonago,35.492199,133.235992,JP,,Yonago Kitaro Airport / JASDF Miho Air Base,,
YGK,Kingston Norman Rogers Airport,Canada,Kingston,44.2253,-76.596901,CA,,Kingston Norman Rogers Airport,,
YGL,La Grande Rivière Airport,Canada,La Grande Rivière,53.625301361083984,-77.70420074,CA,,La Grande Rivière Airport,,
YGM,Gimli Industrial Park Airport,Canada,Gimli,50.62810134887695,-97.04329681,CA,,Gimli Industrial Park Airport,,
YGO,Gods Lake Narrows Airport,Canada,Gods Lake Narrows,54.55768,-94.490061,CA,,Gods Lake Narrows Airport,,
YGP,Michel-Pouliot Gaspé Airport,Canada,Gaspé,48.774915,-64.481893,CA,,Michel-Pouliot Gaspé Airport,,
YGQ,Geraldton Greenstone Regional Airport,Canada,Geraldton,49.77830123901367,-86.93939972,CA,,Geraldton Greenstone Regional Airport,,
YGR,Îles-de-la-Madeleine Airport,Canada,Les Îles-de-la-Madeleine,47.425242,-61.778612,CA,,Îles-de-la-Madeleine Airport,,
YGT,Igloolik Airport,Canada,Igloolik,69.3647,-81.816101,CA,,Igloolik Airport,,
YGV,Havre-Saint-Pierre Airport,Canada,Havre-Saint-Pierre,50.281898,-63.611401,CA,,Havre-Saint-Pierre Airport,,
YGW,Kuujjuarapik Airport,Canada,Kuujjuarapik,55.281898498535156,-77.76529694,CA,,Kuujjuarapik Airport,,
YGX,Gillam Airport,Canada,Gillam,56.35712,-94.711504,CA,,Gillam Airport,,
YGZ,Grise Fiord Airport,Canada,Grise Fiord,76.425823,-82.908583,CA,,Grise Fiord Airport,,
YHA,Port Hope Simpson Airport,Canada,Port Hope Simpson,52.528099060058594,-56.28609848,CA,,Port Hope Simpson Airport,,
YHB,Hudson Bay Airport,Canada,Hudson Bay,52.81669998,-102.310997,CA,,Hudson Bay Airport,,
YHD,Dryden Regional Airport,Canada,Dryden,49.831699,-92.744202,CA,,Dryden Regional Airport,,
YHE,Hope Airport / FVRD Regional Airpark,Canada,Hope,49.368865,-121.49495,CA,,Hope Airport / FVRD Regional Airpark,,
YHF,Hearst René Fontaine Municipal Airport,Canada,Hearst,49.71419906616211,-83.68609619,CA,,Hearst René Fontaine Municipal Airport,,
YHG,Charlottetown Airport,Canada,Charlottetown,52.765774,-56.11237,CA,,Charlottetown Airport,,
YHI,Ulukhaktok Holman Airport,Canada,Ulukhaktok,70.762802,-117.806,CA,,Ulukhaktok Holman Airport,,
YHK,Gjoa Haven Airport,Canada,Gjoa Haven,68.635597,-95.849701,CA,,Gjoa Haven Airport,,
YHM,John C. Munro Hamilton International Airport,Canada,Hamilton,43.173599243199995,-79.93499756,CA,,John C. Munro Hamilton International Airport,,
YHN,Hornepayne Municipal Airport,Canada,Hornepayne,49.19309997558594,-84.7589035,CA,,Hornepayne Municipal Airport,,
YHO,Hopedale Airport,Canada,Hopedale,55.448757,-60.228124,CA,,Hopedale Airport,,
YHP,Poplar Hill Airport,Canada,Poplar Hill,52.1133,-94.2556,CA,,Poplar Hill Airport,,
YHR,Chevery Airport,Canada,Chevery,50.468322,-59.637823,CA,,Chevery Airport,,
YHS,Sechelt-Gibsons Airport,Canada,Sechelt,49.460601806599996,-123.7190018,CA,,Sechelt-Gibsons Airport,,
YHT,Haines Junction Airport,Canada,Haines Junction,60.7892,-137.546005,CA,,Haines Junction Airport,,
YHU,Montréal / Saint-Hubert Airport,Canada,Montréal,45.51750183,-73.41690063,CA,,Montréal / Saint-Hubert Airport,,
YHY,Hay River / Merlyn Carter Airport,Canada,Hay River,60.83969879,-115.7829971,CA,,Hay River / Merlyn Carter Airport,,
YHZ,Halifax / Stanfield International Airport,Canada,Halifax,44.88079834,-63.50859833,CA,,Halifax / Stanfield International Airport,,
YIA,Yogyakarta International Airport,Indonesia,Yogyakarta,-7.905338,110.057264,ID,,Yogyakarta International Airport,,
YIB,Atikokan Municipal Airport,Canada,Atikokan,48.77389908,-91.63860321,CA,,Atikokan Municipal Airport,,
YIC,Yichun Mingyueshan Airport,China,Yichun,27.8025,114.3062,CN,,Yichun Mingyueshan Airport,,
YIE,Arxan Yi'ershi Airport,China,Arxan,47.3106,119.9117,CN,,Arxan Yi'ershi Airport,,
YIF,St Augustin Airport,Canada,St-Augustin,51.2117,-58.658298,CA,,St Augustin Airport,,
YIH,Yichang Sanxia Airport,China,Yichang (Xiaoting),30.554132,111.482563,CN,,Yichang Sanxia Airport,,
YIK,Ivujivik Airport,Canada,Ivujivik,62.417301,-77.925301,CA,,Ivujivik Airport,,
YIN,Yining Airport,China,Ili (Yining / Ghulja),43.955799,81.330299,CN,,Yining Airport,,
YIO,Pond Inlet Airport,Canada,Pond Inlet,72.689494,-77.968941,CA,,Pond Inlet Airport,,
YIP,Willow Run Airport,United States of America,Detroit,33.094717,-97.381075,US,,Willow Run Airport,,
YIV,Island Lake Airport,Canada,Island Lake,53.857200622558594,-94.6536026,CA,,Island Lake Airport,,
YIW,Yiwu Airport,China,Yiwu,29.34469986,120.0319977,CN,,Yiwu Airport,,
YJA,Jasper Airport,Canada,Jasper,52.996418,-118.060233,CA,,Jasper Airport,,
YJF,Fort Liard Airport,Canada,Fort Liard,60.235801696799996,-123.4690018,CA,,Fort Liard Airport,,
YJN,St Jean Airport,Canada,St Jean,45.29439926147461,-73.28109741,CA,,St Jean Airport,,
YJP,Jasper-Hinton Airport,Canada,Hinton,53.319199,-117.752998,CA,,Jasper-Hinton Airport,,
YJS,Samjiyŏn Airport,North Korea,Samjiyŏn,41.907132,128.409834,KP,,Samjiyŏn Airport,,
YJT,Dymond Airport,Canada,Stephenville,48.544201,-58.549999,CA,,Dymond Airport,,
YKA,Kamloops John Moose Fulton Field Regional Airport,Canada,Kamloops,50.703038,-120.448641,CA,,Kamloops John Moose Fulton Field Regional Airport,,
YKC,Collins Bay Airport,Canada,Collins Bay,58.236099243199995,-103.6780014,CA,,Collins Bay Airport,,
YKD,Kincardine Municipal Airport,Canada,Kincardine,44.201401,-81.606697,CA,,Kincardine Municipal Airport,,
YKE,Knee Lake Airport,Canada,Knee Lake,54.915298,-94.798103,CA,,Knee Lake Airport,,
YKF,Region of Waterloo International Airport,Canada,Breslau,43.4608,-80.378601,CA,,Region of Waterloo International Airport,,
YKG,Kangirsuk Airport,Canada,Kangirsuk,60.027199,-69.999199,CA,,Kangirsuk Airport,,
YKH,Yingkou Lanqi Airport,China,Yingkou (Laobian),40.542524,122.3586,CN,,Yingkou Lanqi Airport,,
YKJ,Key Lake Airport,Canada,Key Lake,57.256099700927734,-105.6179962,CA,,Key Lake Airport,,
YKL,Schefferville Airport,Canada,Schefferville,54.805301666259766,-66.80529785,CA,,Schefferville Airport,,
YKM,Yakima Air Terminal McAllister Field,United States of America,Yakima,46.56819916,-120.5439987,US,,Yakima Air Terminal McAllister Field,,
YKN,Chan Gurney Municipal Airport,United States of America,Yankton,42.91669846,-97.3859024,US,,Chan Gurney Municipal Airport,,
YKO,Hakkari Yüksekova Airport,Turkey,Hakkari,37.5497,44.2381,TR,,Hakkari Yüksekova Airport,,
YKQ,Waskaganish Airport,Canada,Waskaganish,51.473301,-78.758301,CA,,Waskaganish Airport,,
YKS,Yakutsk Airport,Russia,Yakutsk,62.093299865722656,129.7709961,RU,,Yakutsk Airport,,
YKU,Chisasibi Airport,Canada,Chisasibi,53.805599212646484,-78.91690063,CA,,Chisasibi Airport,,
YKX,Kirkland Lake Airport,Canada,Kirkland Lake,48.21030044555664,-79.98139954,CA,,Kirkland Lake Airport,,
YKY,Kindersley Airport,Canada,Kindersley,51.51750183,-109.1809998,CA,,Kindersley Airport,,
YLB,Lac La Biche Airport,Canada,Lac La Biche,54.77030182,-112.0319977,CA,,Lac La Biche Airport,,
YLC,Kimmirut Airport,Canada,Kimmirut,62.848253,-69.877853,CA,,Kimmirut Airport,,
YLD,Chapleau Airport,Canada,Chapleau,47.81999969482422,-83.34670258,CA,,Chapleau Airport,,
YLE,Whatì Airport,Canada,Whatì,63.13169860839844,-117.2460022,CA,,Whatì Airport,,
YLG,Yalgoo Airport,Australia,Yalgoo,-28.3553009,116.6839981,AU,,Yalgoo Airport,,
YLH,Lansdowne House Airport,Canada,Lansdowne House,52.195599,-87.934196,CA,,Lansdowne House Airport,,
YLJ,Meadow Lake Airport,Canada,Meadow Lake,54.125301361083984,-108.5230026,CA,,Meadow Lake Airport,,
YLK,Barrie-Lake Simcoe Regional Airport,Canada,Barrie,44.485056,-79.554663,CA,,Barrie-Lake Simcoe Regional Airport,,
YLL,Lloydminster Airport,Canada,Lloydminster,53.3092,-110.072998,CA,,Lloydminster Airport,,
YLP,Mingan Airport,Canada,Longue-Pointe-de-Mingan,50.2869,-64.1528,CA,,Mingan Airport,,
YLQ,La Tuque Airport,Canada,La Tuque,47.40969849,-72.78890228,CA,,La Tuque Airport,,
YLR,Leaf Rapids Airport,Canada,Leaf Rapids,56.513301849365234,-99.98529816,CA,,Leaf Rapids Airport,,
YLS,Lebel-sur-Quevillon Airport,Canada,Lebel-sur-Quévillon,49.03030014,-77.01719666,CA,,Lebel-sur-Quevillon Airport,,
YLT,Alert Airport,Canada,Alert,82.517799,-62.280602,CA,,Alert Airport,,
YLV,Yevlakh Airport,Azerbaijan,Yevlakh,40.631901,47.141899,AZ,,Yevlakh Airport,,
YLW,Kelowna International Airport,Canada,Kelowna,49.9561,-119.377998,CA,,Kelowna International Airport,,
YLX,Yulin Fumian Airport,China,Yùlín,22.438056,110.120833,CN,,Yulin Fumian Airport,,
YLY,Langley Airport,Canada,Langley,49.1008,-122.630997,CA,,Langley Airport,,
YMA,Mayo Airport,Canada,Mayo,63.61640167236328,-135.8679962,CA,,Mayo Airport,,
YMB,Merritt Airport,Canada,Merritt,39.47200012207031,-83.48989868,US,,Merritt Airport,,
YME,Matane Airport,Canada,Matane,48.85689926147461,-67.45330048,CA,,Matane Airport,,
YMG,Manitouwadge Airport,Canada,Manitouwadge,49.083900451660156,-85.86060333,CA,,Manitouwadge Airport,,
YMH,Mary's Harbour Airport,Canada,Mary's Harbour,52.302837,-55.847433,CA,,Mary's Harbour Airport,,
YMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Canada,Moose Jaw,50.330299377441406,-105.5589981,CA,,Moose Jaw Air Vice Marshal C. M. McEwen Airport,,
YMK,Mys Kamenny Airport,Russia,Mys Kamennyi,68.467676,73.596733,RU,,Mys Kamenny Airport,,
YML,Charlevoix Airport,Canada,Charlevoix,37.447504,-113.247102,US,,Charlevoix Airport,,
YMM,Fort McMurray Airport,Canada,Fort McMurray,56.65330124,-111.2220001,CA,,Fort McMurray Airport,,
YMN,Makkovik Airport,Canada,Makkovik,55.077335,-59.187942,CA,,Makkovik Airport,,
YMO,Moosonee Airport,Canada,Moosonee,51.291099548339844,-80.60780334,CA,,Moosonee Airport,,
YMP,Port McNeill Airport,Canada,Port McNeill,50.57348,-127.027702,CA,,Port McNeill Airport,,
YMS,Moises Benzaquen Rengifo Airport,Peru,Yurimaguas,-5.89377,-76.118202,PE,,Moises Benzaquen Rengifo Airport,,
YMT,Chapais Airport,Canada,Chibougamau,49.77190017700195,-74.52809906,CA,,Chapais Airport,,
YMV,Mary River Aerodrome,Canada,Mary River,71.324167,-79.356944,CA,,Mary River Aerodrome,,
YMW,Maniwaki Airport,Canada,Messines,46.2728,-75.990601,CA,,Maniwaki Airport,,
YMX,Montreal International (Mirabel) Airport,Canada,Montréal,45.679501,-74.038696,CA,,Montreal International (Mirabel) Airport,,
YNA,Natashquan Airport,Canada,Natashquan,50.190114,-61.78898,CA,,Natashquan Airport,,
YNB,Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,Saudi Arabia,Yanbu,24.144199,38.0634,SA,,Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport,,
YNC,Wemindji Airport,Canada,Wemindji,53.010601,-78.8311,CA,,Wemindji Airport,,
YND,Ottawa / Gatineau Airport,Canada,Gatineau,45.521702,-75.563599,CA,,Ottawa / Gatineau Airport,,
YNE,Norway House Airport,Canada,Norway House,53.958302,-97.8442,CA,,Norway House Airport,,
YNG,Youngstown Warren Regional Airport,United States of America,Youngstown/Warren,41.26070023,-80.67910004,US,,Youngstown Warren Regional Airport,,
YNH,Hudson's Hope Airport,Canada,Hudson's Hope,56.035142,-121.978326,CA,,Hudson's Hope Airport,,
YNJ,Yanji Chaoyangchuan Airport,China,Yanji,42.88280106,129.451004,CN,,Yanji Chaoyangchuan Airport,,
YNL,Points North Landing Airport,Canada,Points North Landing,58.27669906616211,-104.0820007,CA,,Points North Landing Airport,,
YNM,Matagami Airport,Canada,Matagami,49.76169967651367,-77.80280304,CA,,Matagami Airport,,
YNO,North Spirit Lake Airport,Canada,North Spirit Lake,52.49000168,-92.97109985,CA,,North Spirit Lake Airport,,
YNP,Natuashish Airport,Canada,Natuashish,55.913898,-61.184399,CA,,Natuashish Airport,,
YNS,Nemiscau Airport,Canada,Nemiscau,51.691101,-76.135597,CA,,Nemiscau Airport,,
YNT,Yantai Penglai International Airport,China,Yantai,37.659724,120.978124,CN,,Yantai Penglai International Airport,,
YNX,Snap Lake Airport,Canada,Snap Lake Mine,63.593601,-110.905998,CA,,Snap Lake Airport,,
YNY,Yangyang International Airport,South Korea,Gonghang-ro,38.061298,128.669006,KR,,Yangyang International Airport,,
YNZ,Yancheng Nanyang International Airport,China,Yancheng (Tinghu),33.425833,120.203056,CN,,Yancheng Nanyang International Airport,,
YOA,Ekati Airport,Canada,Ekati,64.69889832,-110.6149979,CA,,Ekati Airport,,
YOC,Old Crow Airport,Canada,Old Crow,67.570602,-139.839005,CA,,Old Crow Airport,,
YOD,CFB Cold Lake,Canada,Cold Lake,54.404998779296875,-110.2789993,CA,,CFB Cold Lake,,
YOE,Donnelly Airport,Canada,Donnelly,55.7094,-117.094002,CA,,Donnelly Airport,,
YOG,Ogoki Post Airport,Canada,Ogoki Post,51.65859985,-85.90170288,CA,,Ogoki Post Airport,,
YOH,Oxford House Airport,Canada,Oxford House,54.9333,-95.2789,CA,,Oxford House Airport,,
YOI,Opinaca Aerodrome,Canada,Éléonore Mine,52.221944,-76.611944,CA,,Opinaca Aerodrome,,
YOJ,High Level Airport,Canada,High Level,58.62139892578125,-117.1650009,CA,,High Level Airport,,
YOL,Yola Airport,Nigeria,Yola,9.257550239562988,12.430399894714355,NG,,Yola Airport,,
YON,Yongphulla Airport,Bhutan,Yongphulla,27.25627,91.514633,BT,,Yongphulla Airport,,
YOO,Oshawa Executive Airport,Canada,Oshawa,43.922798,-78.894997,CA,,Oshawa Executive Airport,,
YOP,Rainbow Lake Airport,Canada,Rainbow Lake,58.491402,-119.407997,CA,,Rainbow Lake Airport,,
YOS,Owen Sound / Billy Bishop Regional Airport,Canada,Owen Sound,44.59030151,-80.83750153,CA,,Owen Sound / Billy Bishop Regional Airport,,
YOT,Yotvata Airfield,Israel,Yotvata,29.901111,35.0675,IL,,Yotvata Airfield,,
YOW,Ottawa Macdonald-Cartier International Airport,Canada,Ottawa,45.322498,-75.669197,CA,,Ottawa Macdonald-Cartier International Airport,,
YPA,Prince Albert Glass Field,Canada,Prince Albert,53.214199066199996,-105.6729965,CA,,Prince Albert Glass Field,,
YPB,Alberni Valley Regional Airport,Canada,Port Alberni,49.321899,-124.931,CA,,Alberni Valley Regional Airport,,
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Canada,Paulatuk,69.360838,-124.07547,CA,,Paulatuk (Nora Aliqatchialuk Ruben) Airport,,
YPD,Parry Sound Area Municipal Airport,Canada,Parry Sound,45.2575,-79.829697,CA,,Parry Sound Area Municipal Airport,,
YPE,Peace River Airport,Canada,Peace River,56.226898,-117.446999,CA,,Peace River Airport,,
YPG,Portage-la-Prairie / Southport Airport,Canada,Portage la Prairie,49.903099,-98.273817,CA,,Portage-la-Prairie / Southport Airport,,
YPH,Inukjuak Airport,Canada,Inukjuak,58.471901,-78.076897,CA,,Inukjuak Airport,,
YPJ,Aupaluk Airport,Canada,Aupaluk,59.2967,-69.599701,CA,,Aupaluk Airport,,
YPL,Pickle Lake Airport,Canada,Pickle Lake,51.44639969,-90.21420288,CA,,Pickle Lake Airport,,
YPM,Pikangikum Airport,Canada,Pikangikum,51.819698,-93.973297,CA,,Pikangikum Airport,,
YPN,Port-Menier Airport,Canada,Port-Menier,49.836399,-64.288597,CA,,Port-Menier Airport,,
YPO,Peawanuck Airport,Canada,Peawanuck,54.987932,-85.442648,CA,,Peawanuck Airport,,
YPQ,Peterborough Municipal Airport,Canada,Peterborough,44.23,-78.363297,CA,,Peterborough Municipal Airport,,
YPR,Prince Rupert Airport,Canada,Prince Rupert,54.286098480199996,-130.4450073,CA,,Prince Rupert Airport,,
YPS,Port Hawkesbury Airport,Canada,Port Hawkesbury,45.65670013,-61.36809921,CA,,Port Hawkesbury Airport,,
YPW,Powell River Airport,Canada,Powell River,49.83420181274414,-124.5,CA,,Powell River Airport,,
YPX,Puvirnituq Airport,Canada,Puvirnituq,60.050598,-77.286903,CA,,Puvirnituq Airport,,
YPY,Fort Chipewyan Airport,Canada,Fort Chipewyan,58.76720047,-111.1169968,CA,,Fort Chipewyan Airport,,
YPZ,Burns Lake Airport,Canada,Burns Lake,54.3764,-125.950996,CA,,Burns Lake Airport,,
YQA,Muskoka Airport,Canada,Gravenhurst,44.975376,-79.306546,CA,,Muskoka Airport,,
YQB,Quebec Jean Lesage International Airport,Canada,Quebec,46.7911,-71.393303,CA,,Quebec Jean Lesage International Airport,,
YQC,Quaqtaq Airport,Canada,Quaqtaq,61.046398,-69.617798,CA,,Quaqtaq Airport,,
YQD,The Pas Airport,Canada,The Pas,53.97140121459961,-101.0910034,CA,,The Pas Airport,,
YQF,Red Deer Regional Airport,Canada,Springbrook,52.182201,-113.893997,CA,,Red Deer Regional Airport,,
YQG,Windsor Airport,Canada,Windsor,42.27560043334961,-82.95559692,CA,,Windsor Airport,,
YQH,Watson Lake Airport,Canada,Watson Lake,60.116839,-128.821993,CA,,Watson Lake Airport,,
